pair_id	score_mean	score_sd_across_crop_seeds	score_seed13	score_seed29	score_seed47	score_seed71	score_seed97
SP:0011920	0.70532287	0.00000000	0.70532287	0.70532287	0.70532287	0.70532287	0.70532287
SP:0011921	0.63433483	0.00000000	0.63433483	0.63433483	0.63433483	0.63433483	0.63433483
SP:0011922	0.53639192	0.00000000	0.53639192	0.53639192	0.53639192	0.53639192	0.53639192
SP:0011923	0.76228747	0.02397334	0.78260559	0.75235578	0.72015792	0.77170032	0.78461772
SP:0011928	0.74454533	0.00678494	0.74888220	0.74629277	0.73122979	0.74972069	0.74660123
SP:0011929	0.57612212	0.01638523	0.55191506	0.56175129	0.58428260	0.59454599	0.58811565
SP:0011932	0.80645034	0.00319983	0.80916378	0.80432969	0.80407015	0.80333954	0.81134852
SP:0011938	0.96823835	0.00000000	0.96823835	0.96823835	0.96823835	0.96823835	0.96823835
SP:0011939	0.98192781	0.00000000	0.98192781	0.98192781	0.98192781	0.98192781	0.98192781
SP:0011941	0.83808743	0.01819221	0.84346882	0.83050337	0.85481966	0.85514122	0.80650410
SP:0011942	0.85096975	0.01633135	0.83014533	0.86648897	0.83721381	0.84849670	0.87250394
SP:0011944	0.47741769	0.02046898	0.45495324	0.46728676	0.50907496	0.46231456	0.49345894
SP:0011947	0.91788509	0.00000000	0.91788509	0.91788509	0.91788509	0.91788509	0.91788509
SP:0011948	0.92473242	0.00000000	0.92473242	0.92473242	0.92473242	0.92473242	0.92473242
SP:0011968	0.43286250	0.00000000	0.43286250	0.43286250	0.43286250	0.43286250	0.43286250
SP:0011971	0.59548500	0.00000000	0.59548500	0.59548500	0.59548500	0.59548500	0.59548500
SP:0011973	0.79208140	0.06975531	0.66444806	0.81313404	0.86221191	0.77858162	0.84203139
SP:0011977	0.47544381	0.06593114	0.57019341	0.49452461	0.49422304	0.36884202	0.44943596
SP:0011978	0.54659030	0.01672380	0.51811962	0.54837821	0.55366713	0.54330946	0.56947709
SP:0011979	0.44914755	0.04866710	0.48359073	0.49796831	0.48431760	0.39327649	0.38658459
SP:0011980	0.83915758	0.00000000	0.83915758	0.83915758	0.83915758	0.83915758	0.83915758
SP:0011981	0.58420944	0.00000000	0.58420944	0.58420944	0.58420944	0.58420944	0.58420944
SP:0011982	0.60873209	0.00000000	0.60873209	0.60873209	0.60873209	0.60873209	0.60873209
SP:0011983	0.59932980	0.00000000	0.59932980	0.59932980	0.59932980	0.59932980	0.59932980
SP:0011984	0.63981580	0.00168807	0.63893329	0.63800715	0.64283420	0.64037107	0.63893329
SP:0011998	0.44526702	0.02338732	0.43489833	0.43572648	0.47883165	0.41278310	0.46409554
SP:0012005	0.38693731	0.00000000	0.38693731	0.38693731	0.38693731	0.38693731	0.38693731
SP:0012006	0.24575662	0.00000000	0.24575662	0.24575662	0.24575662	0.24575662	0.24575662
SP:0012010	0.53776586	0.02416675	0.57121409	0.50787414	0.55974497	0.53202461	0.51797149
SP:0012018	0.79283554	0.00000000	0.79283554	0.79283554	0.79283554	0.79283554	0.79283554
SP:0012020	0.57911294	0.00653030	0.57220671	0.58550415	0.57028004	0.58500518	0.58256862
SP:0012033	0.90426418	0.00000000	0.90426418	0.90426418	0.90426418	0.90426418	0.90426418
SP:0012034	0.93331070	0.00084976	0.93347862	0.93242118	0.93243102	0.93350508	0.93471759
SP:0012038	0.99796823	0.00024229	0.99761137	0.99791268	0.99810449	0.99833694	0.99787569
SP:0012040	0.94500547	0.00721082	0.93953186	0.95332864	0.93390906	0.95047218	0.94778562
SP:0012043	0.95843040	0.00328279	0.96012458	0.96311575	0.95840201	0.95736330	0.95314634
SP:0012044	0.91829958	0.00000000	0.91829958	0.91829958	0.91829958	0.91829958	0.91829958
SP:0012050	0.45260519	0.03042173	0.49663259	0.46106229	0.41124370	0.42649083	0.46759653
SP:0012051	0.56879350	0.01223385	0.55331001	0.57251884	0.56311411	0.58997080	0.56505375
SP:0012062	0.30815847	0.00000000	0.30815847	0.30815847	0.30815847	0.30815847	0.30815847
SP:0012064	0.23564154	0.00000000	0.23564154	0.23564154	0.23564154	0.23564154	0.23564154
SP:0012066	0.56675902	0.00000000	0.56675902	0.56675902	0.56675902	0.56675902	0.56675902
SP:0012069	0.82736324	0.03043407	0.85485077	0.79135740	0.87047189	0.80223936	0.81789678
SP:0012070	0.57740393	0.00785069	0.58439177	0.57746286	0.57073567	0.58757795	0.56685137
SP:0012072	0.94594172	0.00000000	0.94594172	0.94594172	0.94594172	0.94594172	0.94594172
SP:0012074	0.95840144	0.00422653	0.96105868	0.95042217	0.95947138	0.95847773	0.96257725
SP:0012077	0.73295212	0.00000000	0.73295212	0.73295212	0.73295212	0.73295212	0.73295212
SP:0012080	0.99572739	0.00057605	0.99566982	0.99500937	0.99605742	0.99663285	0.99526748
SP:0012081	0.98412000	0.00179774	0.98278412	0.98174545	0.98492369	0.98418310	0.98696366
SP:0012082	0.98142073	0.00262160	0.98136583	0.98049080	0.98380095	0.98438755	0.97705853
SP:0012083	0.63955121	0.00000000	0.63955121	0.63955121	0.63955121	0.63955121	0.63955121
SP:0012088	0.36005901	0.00000000	0.36005901	0.36005901	0.36005901	0.36005901	0.36005901
SP:0012089	0.59642876	0.00000000	0.59642876	0.59642876	0.59642876	0.59642876	0.59642876
SP:0012107	0.68352899	0.00000000	0.68352899	0.68352899	0.68352899	0.68352899	0.68352899
SP:0012114	0.85427553	0.01737897	0.84837220	0.88800168	0.84519904	0.85121685	0.83858788
SP:0012115	0.80993181	0.04577223	0.77174356	0.85856658	0.75867671	0.79038584	0.87028637
SP:0012116	0.54446254	0.01871398	0.54907339	0.54223758	0.51033368	0.55502988	0.56563816
SP:0012119	0.49233705	0.02553098	0.50208497	0.47147538	0.48451038	0.46653478	0.53707976
SP:0012120	0.62080013	0.00727881	0.61035502	0.62190963	0.62471577	0.61561854	0.63140167
SP:0012122	0.48352910	0.00772774	0.47966305	0.48441160	0.49392766	0.48840192	0.47124128
SP:0012123	0.41775960	0.01309607	0.44072552	0.40055303	0.41974398	0.41412739	0.41364807
SP:0012124	0.40279231	0.00825796	0.38993400	0.41420643	0.40466383	0.39800933	0.40714794
SP:0012128	0.25408071	0.00000000	0.25408071	0.25408071	0.25408071	0.25408071	0.25408071
SP:0012129	0.15712294	0.00000000	0.15712294	0.15712294	0.15712294	0.15712294	0.15712294
SP:0012130	0.16298240	0.00000000	0.16298240	0.16298240	0.16298240	0.16298240	0.16298240
SP:0012132	0.73335289	0.03781270	0.77611337	0.69351604	0.68618172	0.77174821	0.73920509
SP:0012137	0.87694767	0.00000000	0.87694767	0.87694767	0.87694767	0.87694767	0.87694767
SP:0012140	0.53905881	0.00000000	0.53905881	0.53905881	0.53905881	0.53905881	0.53905881
SP:0012158	0.63620783	0.03749630	0.56409968	0.66602142	0.66239762	0.63632801	0.65219241
SP:0012159	0.55205594	0.00000000	0.55205594	0.55205594	0.55205594	0.55205594	0.55205594
SP:0012163	0.67599615	0.00000000	0.67599615	0.67599615	0.67599615	0.67599615	0.67599615
SP:0012166	0.99958432	0.00000000	0.99958432	0.99958432	0.99958432	0.99958432	0.99958432
SP:0012169	0.90945473	0.00000000	0.90945473	0.90945473	0.90945473	0.90945473	0.90945473
SP:0012170	0.98935127	0.00000000	0.98935127	0.98935127	0.98935127	0.98935127	0.98935127
SP:0012171	0.97351199	0.00000000	0.97351199	0.97351199	0.97351199	0.97351199	0.97351199
SP:0012172	0.61734405	0.00000000	0.61734405	0.61734405	0.61734405	0.61734405	0.61734405
SP:0012182	0.84002178	0.05250689	0.80623224	0.79938895	0.79692769	0.86538881	0.93217123
SP:0012188	0.83032774	0.00000000	0.83032774	0.83032774	0.83032774	0.83032774	0.83032774
SP:0012191	0.93533495	0.00000000	0.93533495	0.93533495	0.93533495	0.93533495	0.93533495
SP:0012192	0.92850700	0.00000000	0.92850700	0.92850700	0.92850700	0.92850700	0.92850700
SP:0012193	0.92850700	0.00000000	0.92850700	0.92850700	0.92850700	0.92850700	0.92850700
SP:0012197	0.69913173	0.00000000	0.69913173	0.69913173	0.69913173	0.69913173	0.69913173
SP:0012198	0.57187385	0.03663907	0.52417862	0.53197030	0.59175983	0.61459067	0.59686984
SP:0012199	0.48867658	0.07809125	0.45968664	0.39145889	0.43128942	0.57534027	0.58560768
SP:0012200	0.38039914	0.02414624	0.35541500	0.41581115	0.39668470	0.35263820	0.38144662
SP:0012201	0.74410358	0.00000000	0.74410358	0.74410358	0.74410358	0.74410358	0.74410358
SP:0012208	0.54185638	0.00000000	0.54185638	0.54185638	0.54185638	0.54185638	0.54185638
SP:0012209	0.84171394	0.00000000	0.84171394	0.84171394	0.84171394	0.84171394	0.84171394
SP:0012210	0.93864891	0.00000000	0.93864891	0.93864891	0.93864891	0.93864891	0.93864891
SP:0012212	0.82768705	0.00000000	0.82768705	0.82768705	0.82768705	0.82768705	0.82768705
SP:0012213	0.88286996	0.00000000	0.88286996	0.88286996	0.88286996	0.88286996	0.88286996
SP:0012215	0.45077303	0.01739808	0.45556504	0.46532914	0.46307568	0.41725045	0.45264482
SP:0012245	0.56906001	0.00000000	0.56906001	0.56906001	0.56906001	0.56906001	0.56906001
SP:0012256	0.88910887	0.00000000	0.88910887	0.88910887	0.88910887	0.88910887	0.88910887
SP:0012257	0.67437857	0.00000000	0.67437857	0.67437857	0.67437857	0.67437857	0.67437857
SP:0012259	0.34216004	0.00000000	0.34216004	0.34216004	0.34216004	0.34216004	0.34216004
SP:0012261	0.85373238	0.00000000	0.85373238	0.85373238	0.85373238	0.85373238	0.85373238
SP:0012262	0.93728161	0.00000000	0.93728161	0.93728161	0.93728161	0.93728161	0.93728161
SP:0012268	0.95876075	0.00217816	0.95793047	0.96086633	0.95552501	0.96150270	0.95797924
SP:0012271	0.70658067	0.00000000	0.70658067	0.70658067	0.70658067	0.70658067	0.70658067
SP:0012272	0.89810524	0.00000000	0.89810524	0.89810524	0.89810524	0.89810524	0.89810524
SP:0012275	0.47707676	0.02193021	0.49222841	0.45236887	0.50117924	0.49075466	0.44885259
SP:0012305	0.81962795	0.04873941	0.76137069	0.84980056	0.86587402	0.75921625	0.86187821
SP:0012306	0.62168110	0.03186765	0.59279357	0.63805702	0.67331896	0.61859787	0.58563806
SP:0012308	0.73196746	0.03778015	0.74337860	0.73029196	0.66252255	0.77593740	0.74770680
SP:0012313	0.89792078	0.00000000	0.89792078	0.89792078	0.89792078	0.89792078	0.89792078
SP:0012314	0.85140207	0.00000000	0.85140207	0.85140207	0.85140207	0.85140207	0.85140207
SP:0012317	0.68495074	0.00000000	0.68495074	0.68495074	0.68495074	0.68495074	0.68495074
SP:0012325	0.87971628	0.03292314	0.91789218	0.89656395	0.85378071	0.90110770	0.82923684
SP:0012327	0.81805112	0.02818235	0.86672273	0.81023553	0.79273394	0.83002413	0.79053927
SP:0012330	0.75054714	0.00000000	0.75054714	0.75054714	0.75054714	0.75054714	0.75054714
SP:0012331	0.71869269	0.00000000	0.71869269	0.71869269	0.71869269	0.71869269	0.71869269
SP:0012337	0.45208447	0.00000000	0.45208447	0.45208447	0.45208447	0.45208447	0.45208447
SP:0012339	0.50448744	0.00000000	0.50448744	0.50448744	0.50448744	0.50448744	0.50448744
SP:0012341	0.83618865	0.00000000	0.83618865	0.83618865	0.83618865	0.83618865	0.83618865
SP:0012342	0.98820969	0.00000000	0.98820969	0.98820969	0.98820969	0.98820969	0.98820969
SP:0012344	0.69168719	0.00000000	0.69168719	0.69168719	0.69168719	0.69168719	0.69168719
SP:0012345	0.49591762	0.00000000	0.49591762	0.49591762	0.49591762	0.49591762	0.49591762
SP:0012349	0.63592261	0.00000000	0.63592261	0.63592261	0.63592261	0.63592261	0.63592261
SP:0012350	0.58687189	0.01734876	0.61578401	0.56454204	0.59261299	0.58625423	0.57516618
SP:0012356	0.48967304	0.00909239	0.48775027	0.50220275	0.49205166	0.49219961	0.47416092
SP:0012359	0.84573865	0.00000000	0.84573865	0.84573865	0.84573865	0.84573865	0.84573865
SP:0012361	0.89780137	0.00000000	0.89780137	0.89780137	0.89780137	0.89780137	0.89780137
SP:0012362	0.84219015	0.00000000	0.84219015	0.84219015	0.84219015	0.84219015	0.84219015
SP:0012363	0.81455860	0.00000000	0.81455860	0.81455860	0.81455860	0.81455860	0.81455860
SP:0012364	0.87722746	0.00000000	0.87722746	0.87722746	0.87722746	0.87722746	0.87722746
SP:0012372	0.57312486	0.03603481	0.53517222	0.62812933	0.55836670	0.54192632	0.60202975
SP:0012375	0.68803858	0.04283164	0.62363085	0.69343734	0.69944849	0.75503662	0.66863960
SP:0012380	0.91241226	0.00000000	0.91241226	0.91241226	0.91241226	0.91241226	0.91241226
SP:0012382	0.99536157	0.00000000	0.99536157	0.99536157	0.99536157	0.99536157	0.99536157
SP:0012387	0.84635470	0.00000000	0.84635470	0.84635470	0.84635470	0.84635470	0.84635470
SP:0012388	0.91001770	0.00000000	0.91001770	0.91001770	0.91001770	0.91001770	0.91001770
SP:0012392	0.66567736	0.00000000	0.66567736	0.66567736	0.66567736	0.66567736	0.66567736
SP:0012395	0.44170713	0.00000000	0.44170713	0.44170713	0.44170713	0.44170713	0.44170713
SP:0012398	0.40801888	0.00000000	0.40801888	0.40801888	0.40801888	0.40801888	0.40801888
SP:0012401	0.49660749	0.00000000	0.49660749	0.49660749	0.49660749	0.49660749	0.49660749
SP:0012406	0.56452023	0.04887894	0.50951404	0.56713531	0.62351135	0.50920339	0.61323708
SP:0012407	0.65154344	0.02585605	0.63299165	0.67818921	0.61627442	0.64675485	0.68350710
SP:0012411	0.42148357	0.00000000	0.42148357	0.42148357	0.42148357	0.42148357	0.42148357
SP:0012412	0.85168245	0.00000000	0.85168245	0.85168245	0.85168245	0.85168245	0.85168245
SP:0012419	0.88793328	0.00000000	0.88793328	0.88793328	0.88793328	0.88793328	0.88793328
SP:0012432	0.66816050	0.00000000	0.66816050	0.66816050	0.66816050	0.66816050	0.66816050
SP:0012433	0.83387709	0.00000000	0.83387709	0.83387709	0.83387709	0.83387709	0.83387709
SP:0012437	0.82947445	0.02980705	0.83816308	0.77477657	0.83766574	0.86559904	0.83116782
SP:0012440	0.75147921	0.00000000	0.75147921	0.75147921	0.75147921	0.75147921	0.75147921
SP:0012441	0.56306346	0.00000000	0.56306346	0.56306346	0.56306346	0.56306346	0.56306346
SP:0012443	0.84530622	0.00000000	0.84530622	0.84530622	0.84530622	0.84530622	0.84530622
SP:0012445	0.55016953	0.00000000	0.55016953	0.55016953	0.55016953	0.55016953	0.55016953
SP:0012450	0.60511490	0.00000000	0.60511490	0.60511490	0.60511490	0.60511490	0.60511490
SP:0012452	0.93049591	0.00226953	0.93355972	0.93136752	0.92668069	0.92971328	0.93115834
SP:0012453	0.91015840	0.00957258	0.90322792	0.92579052	0.90740097	0.91556803	0.89880457
SP:0012459	0.67424053	0.00000000	0.67424053	0.67424053	0.67424053	0.67424053	0.67424053
SP:0012460	0.70238995	0.00000000	0.70238995	0.70238995	0.70238995	0.70238995	0.70238995
SP:0012463	0.96706360	0.00000000	0.96706360	0.96706360	0.96706360	0.96706360	0.96706360
SP:0012465	0.72703583	0.03956153	0.66200671	0.73170340	0.78505519	0.71805769	0.73835614
SP:0012466	0.63684911	0.03913890	0.65452105	0.56975252	0.61686867	0.66723504	0.67586824
SP:0012468	0.90025711	0.00271933	0.90397280	0.90293914	0.89693672	0.89839128	0.89904562
SP:0012471	0.74024454	0.00000000	0.74024454	0.74024454	0.74024454	0.74024454	0.74024454
SP:0012479	0.81974715	0.00000000	0.81974715	0.81974715	0.81974715	0.81974715	0.81974715
SP:0012493	0.89382312	0.00000000	0.89382312	0.89382312	0.89382312	0.89382312	0.89382312
SP:0012494	0.33496689	0.00000000	0.33496689	0.33496689	0.33496689	0.33496689	0.33496689
SP:0012495	0.67830299	0.00000000	0.67830299	0.67830299	0.67830299	0.67830299	0.67830299
SP:0012496	0.80748999	0.00000000	0.80748999	0.80748999	0.80748999	0.80748999	0.80748999
SP:0012499	0.49060508	0.00000000	0.49060508	0.49060508	0.49060508	0.49060508	0.49060508
SP:0012509	0.97818420	0.00000000	0.97818420	0.97818420	0.97818420	0.97818420	0.97818420
SP:0012513	0.79044542	0.00000000	0.79044542	0.79044542	0.79044542	0.79044542	0.79044542
SP:0012531	0.85927081	0.00000000	0.85927081	0.85927081	0.85927081	0.85927081	0.85927081
SP:0012534	0.46663732	0.01898572	0.47959336	0.44790745	0.43961216	0.48580937	0.48026426
SP:0012535	0.44862368	0.02304448	0.42941892	0.48999418	0.43942238	0.42789018	0.45639276
SP:0012536	0.46768015	0.07260301	0.38108789	0.40917476	0.53079436	0.44506828	0.57227547
SP:0012541	0.77882491	0.05566536	0.81049591	0.80078217	0.67189233	0.82948473	0.78146943
SP:0012542	0.66063072	0.01866211	0.66857628	0.64868285	0.66491605	0.63294755	0.68803084
SP:0012543	0.74799815	0.00773577	0.75197276	0.76144749	0.74125603	0.74276188	0.74255261
SP:0012544	0.76553354	0.00715743	0.76936847	0.76860112	0.76820442	0.75128457	0.77020910
SP:0012545	0.58161237	0.02176526	0.61773466	0.57048420	0.58292310	0.58566876	0.55125113
SP:0012549	0.79861474	0.00000000	0.79861474	0.79861474	0.79861474	0.79861474	0.79861474
SP:0012550	0.63637993	0.00000000	0.63637993	0.63637993	0.63637993	0.63637993	0.63637993
SP:0012551	0.63637993	0.00000000	0.63637993	0.63637993	0.63637993	0.63637993	0.63637993
SP:0012552	0.83856654	0.01783479	0.83769333	0.86095849	0.81145239	0.85435280	0.82837570
SP:0012553	0.47929405	0.05388233	0.53560502	0.40887402	0.41920479	0.51979942	0.51298702
SP:0012565	0.63016277	0.01580889	0.64367504	0.63929807	0.61739471	0.60557937	0.64486663
SP:0012571	0.39284739	0.05011203	0.40796413	0.39968485	0.39376581	0.30389208	0.45893009
SP:0012588	0.70369026	0.00000000	0.70369026	0.70369026	0.70369026	0.70369026	0.70369026
SP:0012591	0.63537079	0.00000000	0.63537079	0.63537079	0.63537079	0.63537079	0.63537079
SP:0012594	0.82855856	0.00000000	0.82855856	0.82855856	0.82855856	0.82855856	0.82855856
SP:0012599	0.82947090	0.00000000	0.82947090	0.82947090	0.82947090	0.82947090	0.82947090
SP:0012600	0.84889063	0.00000000	0.84889063	0.84889063	0.84889063	0.84889063	0.84889063
SP:0012601	0.82813454	0.00000000	0.82813454	0.82813454	0.82813454	0.82813454	0.82813454
SP:0012608	0.99697775	0.00000000	0.99697775	0.99697775	0.99697775	0.99697775	0.99697775
SP:0012612	0.62804172	0.09820263	0.56068275	0.49245201	0.77445442	0.68994117	0.62267827
SP:0012613	0.68921742	0.03781104	0.63777441	0.74720627	0.68008852	0.71345028	0.66756762
SP:0012618	0.81704539	0.00000000	0.81704539	0.81704539	0.81704539	0.81704539	0.81704539
SP:0012622	0.64433231	0.00000000	0.64433231	0.64433231	0.64433231	0.64433231	0.64433231
SP:0012627	0.89654154	0.00000000	0.89654154	0.89654154	0.89654154	0.89654154	0.89654154
SP:0012638	0.92081996	0.00000000	0.92081996	0.92081996	0.92081996	0.92081996	0.92081996
SP:0012647	0.69599221	0.00000000	0.69599221	0.69599221	0.69599221	0.69599221	0.69599221
SP:0012649	0.97487989	0.00000000	0.97487989	0.97487989	0.97487989	0.97487989	0.97487989
SP:0012654	0.76674903	0.00617911	0.77186379	0.75622883	0.77181077	0.77068859	0.76315314
SP:0012655	0.78023255	0.01298014	0.77230230	0.76984721	0.80485705	0.77231318	0.78184301
SP:0012662	0.85752234	0.00000000	0.85752234	0.85752234	0.85752234	0.85752234	0.85752234
SP:0012663	0.83511952	0.00000000	0.83511952	0.83511952	0.83511952	0.83511952	0.83511952
SP:0012666	0.85515946	0.00000000	0.85515946	0.85515946	0.85515946	0.85515946	0.85515946
SP:0012667	0.85964599	0.00000000	0.85964599	0.85964599	0.85964599	0.85964599	0.85964599
SP:0012668	0.81525174	0.00000000	0.81525174	0.81525174	0.81525174	0.81525174	0.81525174
SP:0012693	0.89101278	0.02304573	0.87503156	0.92140097	0.88275108	0.91429871	0.86158157
SP:0012696	0.44643508	0.02929988	0.47918685	0.40955054	0.41267433	0.46625395	0.46450971
SP:0012707	0.74875867	0.00000000	0.74875867	0.74875867	0.74875867	0.74875867	0.74875867
SP:0012708	0.69252685	0.00000000	0.69252685	0.69252685	0.69252685	0.69252685	0.69252685
SP:0012710	0.49652481	0.00000000	0.49652481	0.49652481	0.49652481	0.49652481	0.49652481
SP:0012713	0.64237035	0.00000000	0.64237035	0.64237035	0.64237035	0.64237035	0.64237035
SP:0012714	0.74038563	0.00000000	0.74038563	0.74038563	0.74038563	0.74038563	0.74038563
SP:0012725	0.92624521	0.00000000	0.92624521	0.92624521	0.92624521	0.92624521	0.92624521
SP:0012728	0.65393344	0.00000000	0.65393344	0.65393344	0.65393344	0.65393344	0.65393344
SP:0012734	0.64774268	0.01629273	0.62712569	0.66700629	0.63338328	0.64556214	0.66563600
SP:0012735	0.71046933	0.02134477	0.67739230	0.73801509	0.72220969	0.71894118	0.69578840
SP:0012741	0.66751830	0.00000000	0.66751830	0.66751830	0.66751830	0.66751830	0.66751830
SP:0012742	0.69434858	0.00000000	0.69434858	0.69434858	0.69434858	0.69434858	0.69434858
SP:0012745	0.99166718	0.00000000	0.99166718	0.99166718	0.99166718	0.99166718	0.99166718
SP:0012749	0.99653164	0.00053465	0.99567246	0.99713611	0.99699753	0.99621832	0.99663377
SP:0012754	0.65289807	0.00000000	0.65289807	0.65289807	0.65289807	0.65289807	0.65289807
SP:0012759	0.67378585	0.01613896	0.68745344	0.65300837	0.69563011	0.65941507	0.67342227
SP:0012762	0.39775142	0.03282669	0.33717632	0.39413026	0.40810154	0.41605261	0.43329637
SP:0012765	0.41978982	0.04218423	0.43363462	0.35878111	0.41285867	0.48850644	0.40516825
SP:0012769	0.78895512	0.00000000	0.78895512	0.78895512	0.78895512	0.78895512	0.78895512
SP:0012774	0.53782855	0.00000000	0.53782855	0.53782855	0.53782855	0.53782855	0.53782855
SP:0012777	0.67161805	0.00260789	0.67489849	0.66951595	0.66926022	0.67471482	0.66970078
SP:0012779	0.61260899	0.02676203	0.61755183	0.56868560	0.64279008	0.63541690	0.59860053
SP:0012784	0.93332651	0.00000000	0.93332651	0.93332651	0.93332651	0.93332651	0.93332651
