source	record_id	protein_a	protein_b	taxon_a	taxon_b	assay_raw	assay_ontology	old_historical_class	eligible_common_qc	score	pair_tokens	exact_string_positive_overlap	biophysical_only
ProtNeg	PAIR2:GENE:12521|GENE:26437	P40237	Q62056	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.284363	744	0	0
ProtNeg	PAIR2:GENE:16149|GENE:16409	P04441	G5E8F1	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.00098	1436	0	0
ProtNeg	PAIR2:GENE:16183|GENE:16187	P04351	P01586	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.000761	338	0	0
ProtNeg	PAIR2:GENE:12520|GENE:26437	P35762	Q62056	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.060295	714	0	0
ProtNeg	PAIR2:GENE:10890|GENE:361160	P61026	Q6PDU4	10090	10090	Y2H	cell_binary_proximity	association_negative	0		334	0	0
ProtNeg	PAIR2:GENE:24890|GENE:5506	P06211	Q16821	10116	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.001109	1725	0	0
ProtNeg	PAIR2:GENE:80781|GENE:837636	P39060	Q8L840	9606	10090	Y2H	cell_binary_proximity	association_negative	0		2945	0	0
ProtNeg	PAIR2:GENE:361160|GENE:8766	Q6PDU4	P62491	10090	9606	Y2H	cell_binary_proximity	association_negative	0		350	0	0
ProtNeg	PAIR2:GENE:2487|GENE:89780	Q92765	P56704	10090	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		680	0	0
ProtNeg	PAIR2:GENE:12000|GENE:552	O88721	P37288	10090	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.99967	792	0	0
ProtNeg	PAIR2:GENE:104237|GENE:960		P16070	10090	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:3486|GENE:801	P17936	P0DP25	9606	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.040016	443	0	0
ProtNeg	PAIR2:GENE:20604|GENE:77853	P60041	Q69ZF8	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	6.2e-05	696	0	0
ProtNeg	PAIR2:GENE:1182111|GENE:850328	Q88A90	P11709	3702	4932	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:37781|GENE:5936	Q8SXP8	Q9BWF3	7227	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.997836	898	0	0
ProtNeg	PAIR2:GENE:10981|GENE:361160	Q13637	Q6PDU4	9606	10090	Y2H	cell_binary_proximity	association_negative	0		359	0	0
ProtNeg	PAIR2:GENE:109666|GENE:20191		E9Q401	10090	10090	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:10518|GENE:151	O75838	P18089	10090	9606	Y2H	cell_binary_proximity	association_negative	0		640	0	0
ProtNeg	PAIR2:GENE:335|GENE:5055	P02647	P05120	9606	9606	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	1	0.003982	685	0	0
ProtNeg	PAIR2:GENE:55593|GENE:8517	Q96G74	Q9Y6K9	10090	9606	coIP	co_complex_association	association_negative	0		993	0	0
ProtNeg	PAIR2:GENE:5305|GENE:672	P48426	P38398	10090	9606	coIP	co_complex_association	association_negative	0		2272	0	0
ProtNeg	PAIR2:GENE:33458|GENE:48571	Q960X8	A0A0B4K6W9	7227	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:226025|GENE:238130	J9SQF3	P59764	10090	10090	coIP	co_complex_association	association_negative	1	0.000386	3713	0	0
ProtNeg	PAIR2:GENE:193034|GENE:238130	Q704Y3	P59764	10090	10090	coIP	co_complex_association	association_negative	1	0.000102	2820	0	0
ProtNeg	PAIR2:GENE:3791|GENE:9423	P35968	O95631	9606	10090	coIP	co_complex_association	association_negative	0		1963	0	0
ProtNeg	PAIR2:GENE:64710|GENE:79039	Q9H1E3	Q8TDD1	10090	10090	coIP	co_complex_association	association_negative	0		1127	0	0
ProtNeg	PAIR2:GENE:10533|GENE:440193	O95352	Q9P219	9606	9606	coIP	co_complex_association	association_negative	1	0.000736	2734	0	0
ProtNeg	PAIR2:GENE:55593|GENE:6885	Q96G74	O43318	10090	9606	coIP	co_complex_association	association_negative	0		1180	0	0
ProtNeg	PAIR2:GENE:3400|GENE:429	P47928	P50553	10090	10090	coIP	co_complex_association	association_negative	0		400	0	0
ProtNeg	PAIR2:GENE:25778|GENE:29110	Q6XUX3	Q9UHD2	10090	9606	coIP	co_complex_association	association_negative	0		1661	0	0
ProtNeg	PAIR2:GENE:20866|GENE:67865	P70302	Q9CQE5	10090	10090	coIP	co_complex_association	association_negative	1	0.000633	869	0	0
ProtNeg	PAIR2:GENE:10499|GENE:25149	Q15596	Q62986	9606	10116	pull_down	reconstituted_direct	other_direct_binding	1	0.147594	1997	0	0
ProtNeg	PAIR2:GENE:18390|GENE:71729	P42866	Q8CGE9	10090	10090	coIP	co_complex_association	association_negative	1	7.4e-05	1782	0	0
ProtNeg	PAIR2:GENE:11047|GENE:1387	Q16186	Q92793	9606	9606	coIP	co_complex_association	association_negative	1	0.000563	2852	0	0
ProtNeg	PAIR2:GENE:3661|GENE:8805	Q14653	O15164	9606	9606	coIP	co_complex_association	association_negative	1	0.49282	1480	0	0
ProtNeg	PAIR2:GENE:23326|GENE:3099	Q9UPT9	P52789	9606	9606	coIP	co_complex_association	association_negative	1	0.000219	1445	0	0
ProtNeg	PAIR2:GENE:23411|GENE:84962	Q96EB6	Q96IF1	9606	9606	coIP	co_complex_association	association_negative	1	0.003011	1288	0	0
ProtNeg	PAIR2:GENE:4218|GENE:56834	P61006	Q96N19	9606	10090	coIP	co_complex_association	association_negative	0		627	0	0
ProtNeg	PAIR2:GENE:238130|GENE:277328	P59764	Q8BLA8	10090	10090	coIP	co_complex_association	association_negative	1	9.7e-05	3106	0	0
ProtNeg	PAIR2:GENE:3551|GENE:55593	O14920	Q96G74	9606	10090	coIP	co_complex_association	association_negative	0		1330	0	0
ProtNeg	PAIR2:GENE:2597|GENE:3552	P04406	P01583	9606	9606	pull_down	reconstituted_direct	other_direct_binding	1	0.000186	609	0	0
ProtNeg	PAIR2:GENE:238130|GENE:24046	P59764	Q9R053	10090	10090	coIP	co_complex_association	association_negative	1	0.000143	3746	0	0
ProtNeg	PAIR2:GENE:25803|GENE:4609	O95238	P01106	9606	9606	coIP	co_complex_association	association_negative	1	0.016239	792	0	0
ProtNeg	PAIR2:GENE:1387|GENE:51274	Q92793	P57682	9606	10090	coIP	co_complex_association	association_negative	0		2790	0	0
ProtNeg	PAIR2:GENE:157506|GENE:195814	Q8IZV5	Q8N3Y7	9606	10090	coIP	co_complex_association	association_negative	0		653	0	0
ProtNeg	PAIR2:GENE:1152|GENE:1956	P12277	P00533	9606	9606	coIP	co_complex_association	association_negative	1	0.998604	1594	0	0
ProtNeg	PAIR2:GENE:1026|GENE:2879	P38936	P36969	9606	9606	coIP	co_complex_association	association_negative	1	7.5e-05	364	0	0
ProtNeg	PAIR2:GENE:100137611|GENE:495133		Q5XGV2	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:329|GENE:4673	Q13490	P55209	9606	9606	coIP	co_complex_association	association_negative	1	0.000431	1012	0	0
ProtNeg	PAIR2:GENE:1499|GENE:3161	P35222	O75330	9606	9606	coIP	co_complex_association	association_negative	1	0.995224	1508	0	0
ProtNeg	PAIR2:GENE:14149|GENE:23373	Q61578	Q6UUV9	10090	9606	coIP	co_complex_association	association_negative	1	5.8e-05	1131	0	0
ProtNeg	PAIR2:GENE:84681|GENE:92014	Q9BX68	Q9H1U9	10090	10090	coIP	co_complex_association	association_negative	0		463	0	0
ProtNeg	PAIR2:GENE:4137|GENE:8927	P10636	Q9UPA5	9606	10090	coIP	co_complex_association	association_negative	0		4687	0	0
ProtNeg	PAIR2:GENE:3099|GENE:56717	P52789	Q9JLN9	9606	10090	coIP	co_complex_association	association_negative	1	0.026894	3469	0	0
ProtNeg	PAIR2:GENE:1029|GENE:200958	P42771	Q8N307	9606	9606	coIP	co_complex_association	association_negative	1	0.000468	868	0	0
ProtNeg	PAIR2:GENE:684|GENE:823	Q10589	P07384	9606	10090	coIP	co_complex_association	association_negative	0		897	0	0
ProtNeg	PAIR2:GENE:23586|GENE:8805	O95786	O15164	9606	9606	coIP	co_complex_association	association_negative	1	0.984626	1978	0	0
ProtNeg	PAIR2:GENE:1147|GENE:55593	O15111	Q96G74	9606	10090	coIP	co_complex_association	association_negative	0		1319	0	0
ProtNeg	PAIR2:GENE:1191|GENE:6720	P10909	P36956	9606	9606	coIP	co_complex_association	association_negative	1	0.831753	1599	0	0
ProtNeg	PAIR2:GENE:12362|GENE:69146	P29452	Q9D8T2	10090	10090	coIP	co_complex_association	association_negative	1	0.999772	892	0	0
ProtNeg	PAIR2:GENE:684|GENE:9131	Q10589	O95831	9606	9606	coIP	co_complex_association	association_negative	1	6.6e-05	796	0	0
ProtNeg	PAIR2:GENE:2015|GENE:484185	Q14246		9606	9606	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:20264|GENE:238130	Q6QIY3	P59764	10090	10090	coIP	co_complex_association	association_negative	1	6.1e-05	3939	0	0
ProtNeg	PAIR2:GENE:29110|GENE:8805	Q9UHD2	O15164	9606	9606	coIP	co_complex_association	association_negative	1	0.999194	1782	0	0
ProtNeg	PAIR2:GENE:395508|GENE:99982	A0A8V0Z7Y0	Q6ZQ88	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:15277|GENE:56717	O08528	Q9JLN9	10090	10090	coIP	co_complex_association	association_negative	1	0.065743	3469	0	0
ProtNeg	PAIR2:GENE:60628|GENE:81683	O08565	P30904	9606	10116	coIP	co_complex_association	association_negative	0		467	0	0
ProtNeg	PAIR2:GENE:154|GENE:54583	P07550	Q9GZT9	9606	9606	coIP	co_complex_association	association_negative	1	0.000347	842	0	0
ProtNeg	PAIR2:GENE:157506|GENE:51109	Q8IZV5	Q8TC12	9606	10090	coIP	co_complex_association	association_negative	0		662	0	0
ProtNeg	PAIR2:GENE:29565|GENE:309757	P05197	A0A0G2JZ79	10116	10116	coIP	co_complex_association	association_negative	1	0.999489	1602	0	0
ProtNeg	PAIR2:GENE:2879|GENE:7157	P36969	P04637	9606	9606	coIP	co_complex_association	association_negative	1	0.031548	593	0	0
ProtNeg	PAIR2:GENE:25435|GENE:309757	P70531	A0A0G2JZ79	10090	10116	coIP	co_complex_association	association_negative	0		1468	0	0
ProtNeg	PAIR2:GENE:493435|GENE:734017	F6X400	A0A6I8RP84	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:51684|GENE:8405	Q9UMX1	O43791	9606	9606	coIP	co_complex_association	association_negative	1	0.012576	861	0	0
ProtNeg	PAIR2:GENE:440193|GENE:8408	Q9P219	O75385	9606	9606	coIP	co_complex_association	association_negative	1	0.724549	3081	0	0
ProtNeg	PAIR2:GENE:440193|GENE:8678	Q9P219	Q14457	9606	9606	coIP	co_complex_association	association_negative	1	0.997759	2481	0	0
ProtNeg	PAIR2:GENE:4281|GENE:8651	O15344	O15524	9606	9606	coIP	co_complex_association	association_negative	1	0.004631	881	0	0
ProtNeg	PAIR2:GENE:397814|GENE:5747	Q91643	Q05397	10090	9606	FRET	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:11622|GENE:20465	P30561	Q61079	10090	10090	Y2H	cell_binary_proximity	association_negative	1	0.998736	1508	0	0
ProtNeg	PAIR2:GENE:2588|GENE:5332	P34059	Q15147	9606	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		1700	0	0
ProtNeg	PAIR2:GENE:4193|GENE:4830	Q00987	P15531	9606	9606	Y2H	cell_binary_proximity	association_negative	0	0.995197	646	0	0
ProtNeg	PAIR2:GENE:5685|GENE:7099	P25789	O00206	10090	9606	SPR	reconstituted_direct	biophysical_direct	0		1103	0	1
ProtNeg	PAIR2:GENE:1535|GENE:79415	P13498	Q9BQA9	9606	9606	Y2H	cell_binary_proximity	association_negative	1	0.01177	385	0	0
ProtNeg	PAIR2:GENE:828189|GENE:841570	Q9SY00	Q9C8J7	10090	3702	Y2H	cell_binary_proximity	association_negative	0		845	0	0
ProtNeg	PAIR2:GENE:36544|GENE:43038	Q32KD4	P22745	7227	7227	Y2H	cell_binary_proximity	association_negative	1	0.000323	1429	0	0
ProtNeg	PAIR2:GENE:24264|GENE:367785	P07335	F1M6U5	10116	10090	Y2H	cell_binary_proximity	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:180959|GENE:6755	Q18807	P35346	328850	9606	Y2H	cell_binary_proximity	association_negative	0		706	0	0
ProtNeg	PAIR2:GENE:50488|GENE:54386	Q8N4C8	Q9NYB0	10090	9606	Y2H	cell_binary_proximity	association_negative	0		1734	0	0
ProtNeg	PAIR2:GENE:14433|GENE:25890	P16858	Q7Z7G0	10090	10090	coIP	co_complex_association	association_negative	0		1404	0	0
ProtNeg	PAIR2:GENE:10607|GENE:57338	Q12788	Q8WXH2	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		1559	0	0
ProtNeg	PAIR2:GENE:10607|GENE:6311	Q12788	Q99700	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		2124	0	0
ProtNeg	PAIR2:GENE:10607|GENE:3064	Q12788	P42858	10090	9606	pull_down	reconstituted_direct	other_direct_binding	0		3953	0	0
ProtNeg	PAIR2:GENE:840957|GENE:843928	Q9MA75	Q39255	3702	3702	BiFC	cell_binary_proximity	association_negative	1	0.897106	504	0	0
ProtNeg	PAIR2:GENE:10379|GENE:3077524	Q00978	P16846	9606	10359	coIP	co_complex_association	association_negative	0		680	0	0
ProtNeg	PAIR2:GENE:3077524|GENE:6772	P16846	P42224	10359	9606	coIP	co_complex_association	association_negative	0		1037	0	0
ProtNeg	PAIR2:GENE:608508|GENE:610874	B5RHI0	A0A8I3S042	1613	1613	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:14433|GENE:9365	P16858	Q9UEF7	10090	9606	coIP	co_complex_association	association_negative	1	0.845891	1348	0	0
ProtNeg	PAIR2:GENE:26557|GENE:81750	Q9QWW1	A0ABK0LZP5	10090	10116	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:14433|GENE:22601	P16858	P46938	10090	10090	coIP	co_complex_association	association_negative	1	0.85443	824	0	0
ProtNeg	PAIR2:GENE:214763|GENE:71974	Q8C6L5	Q922H1	10090	10090	coIP	co_complex_association	association_negative	1	0.00013	1038	0	0
ProtNeg	PAIR2:GENE:1956|GENE:5243	P00533	P08183	9606	9606	coIP	co_complex_association	association_negative	1	0.410644	2493	0	0
ProtNeg	PAIR2:GENE:10733|GENE:3833	O00444	Q9BW19	9606	9606	coIP	co_complex_association	association_negative	1	0.002532	1646	0	0
ProtNeg	PAIR2:GENE:24947|GENE:294917	P20236	A0A0G2K490	10090	10090	coIP	co_complex_association	association_negative	0		1856	0	0
ProtNeg	PAIR2:GENE:1956|GENE:8635	P00533	O00584	9606	10090	coIP	co_complex_association	association_negative	0		1469	0	0
ProtNeg	PAIR2:GENE:18128|GENE:227325	Q01705	Q8JZM4	10090	10090	coIP	co_complex_association	association_negative	1	0.807061	3271	0	0
ProtNeg	PAIR2:GENE:2091|GENE:9112	P22087	Q13330	9606	9606	coIP	co_complex_association	association_negative	1	0.071026	1039	0	0
ProtNeg	PAIR2:GENE:10954|GENE:57104	Q14554	Q96AD5	10090	9606	coIP	co_complex_association	association_negative	0		1026	0	0
ProtNeg	PAIR2:GENE:239528|GENE:5094	Q8CJG0	Q15366	10090	9606	coIP	co_complex_association	association_negative	1	0.999271	1228	0	0
ProtNeg	PAIR2:GENE:11099|GENE:1647	Q16825	P24522	9606	9606	coIP	co_complex_association	association_negative	1	0.000111	1342	0	0
ProtNeg	PAIR2:GENE:54888|GENE:944566	Q08J23	Q2F514	10090	10407	coIP	co_complex_association	association_negative	0		924	0	0
ProtNeg	PAIR2:GENE:338382|GENE:5518	Q96AH8	P30153	9606	10090	coIP	co_complex_association	association_negative	0		791	0	0
ProtNeg	PAIR2:GENE:23368|GENE:55165	Q96KQ4	Q53EZ4	10090	9606	coIP	co_complex_association	association_negative	0		1557	0	0
ProtNeg	PAIR2:GENE:101185|GENE:12854	Q91WC1	P56469	10090	10090	coIP	co_complex_association	association_negative	1	0.000116	752	0	0
ProtNeg	PAIR2:GENE:24409|GENE:294917	Q00959	A0A0G2K490	10116	10090	coIP	co_complex_association	association_negative	0		2827	0	0
ProtNeg	PAIR2:GENE:12854|GENE:26277	P56469	Q9BSI4	10090	9606	coIP	co_complex_association	association_negative	1	0.000137	563	0	0
ProtNeg	PAIR2:GENE:24410|GENE:294917	Q00960	A0A0G2K490	10116	10090	coIP	co_complex_association	association_negative	0		2845	0	0
ProtNeg	PAIR2:GENE:24408|GENE:294917	P35439	A0A0G2K490	10116	10090	coIP	co_complex_association	association_negative	0		2301	0	0
ProtNeg	PAIR2:GENE:10188|GENE:37247	Q07912	Q8T0S6	9606	7227	coIP	co_complex_association	association_negative	1	0.022208	1710	0	0
ProtNeg	PAIR2:GENE:10519|GENE:130106	Q99828	A0PJX0	9606	10090	pull_down	reconstituted_direct	other_direct_binding	0		379	0	0
ProtNeg	PAIR2:GENE:12854|GENE:21749	P56469	P70371	10090	10090	coIP	co_complex_association	association_negative	1	9.1e-05	533	0	0
ProtNeg	PAIR2:GENE:12854|GENE:21750	P56469	O35144	10090	10090	coIP	co_complex_association	association_negative	1	0.000101	653	0	0
ProtNeg	PAIR2:GENE:22861|GENE:51268	Q9C000	Q9P0Z9	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		1866	0	0
ProtNeg	PAIR2:GENE:10188|GENE:43651	Q07912	Q9VA38	9606	7227	coIP	co_complex_association	association_negative	1	0.006744	2146	0	0
ProtNeg	PAIR2:GENE:11188|GENE:2017	Q9Y2I1	Q14247	10090	9606	coIP	co_complex_association	association_negative	0		2057	0	0
ProtNeg	PAIR2:GENE:116638|GENE:294917	Q62634	A0A0G2K490	10116	10090	coIP	co_complex_association	association_negative	0		1923	0	0
ProtNeg	PAIR2:GENE:15951|GENE:20905	P0DOV2	P50427	10090	10090	coIP	co_complex_association	association_negative	1	9.4e-05	1246	0	0
ProtNeg	PAIR2:GENE:10238|GENE:2308	P61962	Q12778	10090	9606	coIP	co_complex_association	association_negative	0		1000	0	0
ProtNeg	PAIR2:GENE:483870|GENE:610874	A0A8I3S6X5	A0A8I3S042	1613	1613	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:100502766|GENE:20873	Q9QWT9	Q64702	10090	10090	coIP	co_complex_association	association_negative	1	0.000255	1602	0	0
ProtNeg	PAIR2:GENE:1241|GENE:1785	Q15722	P50570	9606	9606	coIP	co_complex_association	association_negative	1	6.2e-05	1225	0	0
ProtNeg	PAIR2:GENE:10765|GENE:4193	Q9UGL1	Q00987	9606	9606	coIP	co_complex_association	association_negative	1	0.998506	2038	0	0
ProtNeg	PAIR2:GENE:10736|GENE:4609	Q9NPC8	P01106	10090	9606	coIP	co_complex_association	association_negative	0		748	0	0
ProtNeg	PAIR2:GENE:2099|GENE:4026	P03372	Q93052	9606	9606	coIP	co_complex_association	association_negative	1	0.997251	1210	0	0
ProtNeg	PAIR2:GENE:484671|GENE:610874	A0A8I3NGG6	A0A8I3S042	9615	1613	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:55170|GENE:7189	Q96LA8	Q9Y4K3	10090	9606	coIP	co_complex_association	association_negative	0		900	0	0
ProtNeg	PAIR2:GENE:51268|GENE:9447	Q9P0Z9	O14862	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		736	0	0
ProtNeg	PAIR2:GENE:54464|GENE:54915	Q8IZH2	Q9BYJ9	9606	9606	coIP	co_complex_association	association_negative	1	0.969333	2268	0	0
ProtNeg	PAIR2:GENE:171687|GENE:172645	Q7KPV0	P91907	328850	328850	pull_down	reconstituted_direct	other_direct_binding	0		0	0	0
ProtNeg	PAIR2:GENE:25450|GENE:294917	P15431	A0A0G2K490	10090	10090	coIP	co_complex_association	association_negative	0		1837	0	0
ProtNeg	PAIR2:GENE:51268|GENE:58484	Q9P0Z9	Q9NPP4	10090	10090	pull_down	reconstituted_direct	other_direct_binding	0		1417	0	0
ProtNeg	PAIR2:GENE:104383|GENE:12419	Q8C796	Q61686	10090	10090	coIP	co_complex_association	association_negative	1	0.716508	717	0	0
ProtNeg	PAIR2:GENE:1813|GENE:3091	P14416	Q16665	9606	9606	coIP	co_complex_association	association_negative	1	0.001038	1272	0	0
ProtNeg	PAIR2:GENE:22230|GENE:23190	P70362	Q92575	10090	4932	coIP	co_complex_association	association_negative	0		818	0	0
ProtNeg	PAIR2:GENE:2355|GENE:6659	P15408	Q06945	9606	9606	coIP	co_complex_association	association_negative	1	0.069965	803	0	0
ProtNeg	PAIR2:GENE:122402|GENE:364039	Q8NDG6	D3ZG86	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:17246|GENE:48200769	P23804		10090	210	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:13058|GENE:821	Q61093	P27824	10090	9606	coIP	co_complex_association	association_negative	1	0.871275	1165	0	0
ProtNeg	PAIR2:GENE:29127|GENE:9371	Q9H0H5	O15066	9606	9606	coIP	co_complex_association	association_negative	1	0.918153	1382	0	0
ProtNeg	PAIR2:GENE:22330|GENE:74477	Q64727	Q6A000	10090	10090	coIP	co_complex_association	association_negative	1	0.000252	2028	0	0
ProtNeg	PAIR2:GENE:294917|GENE:29627	A0A0G2K490	P19491	10090	10116	coIP	co_complex_association	association_negative	0		2246	0	0
ProtNeg	PAIR2:GENE:12854|GENE:5906	P56469	P62834	10090	9606	coIP	co_complex_association	association_negative	1	0.000221	296	0	0
ProtNeg	PAIR2:GENE:29126|GENE:6713	Q9NZQ7	Q14534	9606	9606	coIP	co_complex_association	association_negative	1	0.000126	867	0	0
ProtNeg	PAIR2:GENE:1869|GENE:8565	Q01094	P54577	9606	9606	coIP	co_complex_association	association_negative	1	5.5e-05	968	0	0
ProtNeg	PAIR2:GENE:10134|GENE:999	P51572	P12830	9606	9606	coIP	co_complex_association	association_negative	1	0.99935	1131	0	0
ProtNeg	PAIR2:GENE:294917|GENE:29705	A0A0G2K490	P62813	10090	10116	coIP	co_complex_association	association_negative	0		1818	0	0
ProtNeg	PAIR2:GENE:3066|GENE:80312	Q92769	Q8NFU7	9606	9606	coIP	co_complex_association	association_negative	1	0.846615	2627	0	0
ProtNeg	PAIR2:GENE:29126|GENE:965	Q9NZQ7	P19256	9606	9606	coIP	co_complex_association	association_negative	1	0.99959	543	0	0
ProtNeg	PAIR2:GENE:29127|GENE:7153	Q9H0H5	P11388	9606	9606	coIP	co_complex_association	association_negative	1	0.98604	2166	0	0
ProtNeg	PAIR2:GENE:831173|GENE:831345	Q9LYU4	Q4F883	12145	317	BiFC	cell_binary_proximity	association_negative	0		1115	0	0
ProtNeg	PAIR2:GENE:22926|GENE:4282	P18850	P14174	9606	9606	coIP	co_complex_association	association_negative	1	0.000257	788	0	0
ProtNeg	PAIR2:GENE:2932|GENE:998	P49841	P60953	9606	9606	coIP	co_complex_association	association_negative	1	0.996632	614	0	0
ProtNeg	PAIR2:GENE:79400|GENE:821	Q96PH1	P27824	9606	9606	coIP	co_complex_association	association_negative	1	0.00055	1360	0	0
ProtNeg	PAIR2:GENE:14800|GENE:223255	G5E8H1	Q99KH8	10090	10090	coIP	co_complex_association	association_negative	1	0.000197	1317	0	0
ProtNeg	PAIR2:GENE:100155958|GENE:100294706	F1RRM9	C3RZA1	10090	10090	coIP	co_complex_association	association_negative	0		0	0	0
ProtNeg	PAIR2:GENE:71586|GENE:71974	Q8R5F7	Q922H1	10090	10090	coIP	co_complex_association	association_negative	1	0.014309	1556	0	0
ProtNeg	PAIR2:GENE:100134934|GENE:2237	Q86WV5	P39748	9606	9606	coIP	co_complex_association	association_negative	1	0.968427	506	0	0
ProtNeg	PAIR2:GENE:14799|GENE:223255	P23818	Q99KH8	10090	10090	coIP	co_complex_association	association_negative	1	0.000706	1341	0	0
ProtNeg	PAIR2:GENE:230073|GENE:71974	Q6Q899	Q922H1	10090	10090	coIP	co_complex_association	association_negative	1	0.00059	1457	0	0
ProtNeg	PAIR2:GENE:824408|GENE:831173	Q9S745	Q9LYU4	3702	12145	BiFC	cell_binary_proximity	association_negative	0		1119	0	0
ProtNeg	PAIR2:GENE:140675|GENE:294917	P28471	A0A0G2K490	10090	10090	coIP	co_complex_association	association_negative	0		1915	0	0
ProtNeg	PAIR2:GENE:3077524|GENE:6773	P16846	P52630	10359	9606	coIP	co_complex_association	association_negative	0		1138	0	0
ProtNeg	PAIR2:GENE:3091|GENE:51280	Q16665	Q8NBJ4	9606	9606	coIP	co_complex_association	association_negative	1	5.6e-05	1230	0	0
ProtNeg	PAIR2:GENE:30125|GENE:338101	P35621	Q7ZZT5	10090	10090	in_vitro_binding_unspecified	reconstituted_direct	other_direct_binding	0		0	0	0
