triplet_id	anchor	negative_partner_c	positive_partner_d	counterfactual_grade_provisional	assembly_size_stratum	sequence_similarity_bin	plminteract_ac	plminteract_ad	plminteract_finetuned_ac	plminteract_finetuned_ad	dscript_ac	dscript_ad	topsy_turvy_ac	topsy_turvy_ad
SCF:0005848	P82912	Q9Y676	Q9H2K0	CF-C-provisional	gt24	remote_sequence	0.999947	0.999926	0.958796	0.879946	0.981017	0.961501	0.741477	0.677412
SCF:0005849	Q9Y676	P82912	Q9BYN8	CF-C-provisional	gt24	remote_sequence	0.999947	0.999930	0.958796	0.909069	0.981017	0.987619	0.741477	0.778432
SCF:0005850	Q9Y676	P82912	Q96EL2	CF-C-provisional	gt24	remote_sequence	0.999947	0.999931	0.958796	0.944014	0.981017	0.977629	0.741477	0.793374
SCF:0005851	P49166	Q12522	P32905	CF-C-provisional	gt24	remote_sequence	0.997758	0.999924	0.653877	0.760869	0.479508	0.770316	0.475629	0.847193
SCF:0005852	Q12522	P49166	P05747	CF-C-provisional	gt24	remote_sequence	0.997758	0.994129	0.653877	0.768048	0.479508	0.004215	0.475629	0.633942
SCF:0005853	Q7MTL5	Q7MX95	Q7MXW3	CF-C-provisional	gt24	remote_sequence	0.999925	0.999947	0.487099	0.605798	0.873546	0.468752	0.839352	0.735133
SCF:0005854	Q7MTL5	Q7MX95	Q7MTM9	CF-C-provisional	gt24	remote_sequence	0.999925	0.999931	0.487099	0.643158	0.873546	0.829687	0.839352	0.782061
SCF:0005855	Q7MTL5	Q7MX95	Q7MTM1	CF-C-provisional	gt24	remote_sequence	0.999925	0.999923	0.487099	0.426355	0.873546	0.004388	0.839352	0.000117
SCF:0005856	Q7MX95	Q7MTL5	Q7MTM4	CF-C-provisional	gt24	medium	0.999925	0.999841	0.487099	0.656639	0.873546	0.731839	0.839352	0.356640
SCF:0005857	Q7MX95	Q7MTL5	Q7MX94	CF-C-provisional	gt24	medium	0.999925	0.999837	0.487099	0.733323	0.873546	0.864042	0.839352	0.597655
SCF:0005858	Q8PUD4	P80650	O59640	CF-C-provisional	gt24	remote_sequence	0.331265	0.482013	0.533035	0.549816	0.004183	0.004175	0.498235	0.000036
SCF:0005859	P60228	P62847	P62861	CF-C-provisional	gt24	medium	0.999886	0.999923	0.457030	0.807902	0.608103	0.004518	0.742756	0.794687
SCF:0005860	A0A3B5ZQE8	A0A3B6DD91	A0A3B6QBU0	CF-C-provisional	gt24	remote_sequence	0.999850	0.999925	0.632087	0.685494	0.005023	0.931535	0.800126	0.763473
SCF:0005861	Q4CQW2	Q4CV79	Q4DXW6	CF-C-provisional	gt24	remote_sequence	0.999879	0.999932	0.688473	0.823502	0.489357	0.826624	0.435747	0.605643
SCF:0005862	Q9R0X0	Q6PGF3	Q8VCB2	CF-C-provisional	gt24	remote_sequence	0.999942	0.999934	0.973768	0.970915	0.004176	0.004176	0.340377	0.751211
SCF:0005863	P0CI78	P21469	P19946	CF-C-provisional	gt24	remote_sequence	0.999944	0.999901	0.737629	0.934180	0.589651	0.590978	0.003943	0.000012
SCF:0005864	A8BMZ1	A8BBP3	E2RU83	CF-C-provisional	gt24	remote_sequence	0.999923	0.999945	0.335843	0.699765	0.860778	0.927283	0.777411	0.737144
SCF:0005865	P94270	O51206	O51314	CF-C-provisional	gt24	remote_sequence	0.999920	0.999930	0.490401	0.692057	0.191847	0.675249	0.498759	0.784155
SCF:0005866	P94270	O51206	O51447	CF-C-provisional	gt24	remote_sequence	0.999920	0.999871	0.490401	0.560119	0.191847	0.846094	0.498759	0.606192
SCF:0005867	P12357	P12354	Q9S831	CF-C-provisional	gt24	high	0.015123	0.000524	0.069595	0.051701	0.507317	0.004545	0.066119	0.002173
SCF:0005868	P32570	P32773	P38304	CF-C-provisional	gt24	remote_sequence	0.998764	0.999946	0.303197	0.687377	0.004305	0.004180	0.202112	0.271332
SCF:0005869	P32773	P32570	P27999	CF-C-provisional	gt24	remote_sequence	0.998764	0.998307	0.303197	0.451795	0.004305	0.004191	0.202112	0.676807
SCF:0005870	G1SGX4	G1TRL5	G1U971	CF-C-provisional	gt24	remote_sequence	0.994820	0.999917	0.599299	0.949958	0.754760	0.870926	0.620204	0.651254
SCF:0005871	P60228	P61247	P62753	CF-C-provisional	gt24	remote_sequence	0.999914	0.999673	0.861233	0.731691	0.404131	0.837856	0.759777	0.665827
SCF:0005872	P61247	P60228	Q9ULX3	CF-C-provisional	gt24	remote_sequence	0.999914	0.999921	0.861233	0.721629	0.404131	0.004499	0.759777	0.714268
SCF:0005873	P62663	Q72I09	P62655	CF-C-provisional	gt24	medium	0.999931	0.999934	0.444075	0.878123	0.494357	0.906967	0.000013	0.022781
SCF:0005874	P62663	Q72I09	Q72GV5	CF-C-provisional	gt24	remote_sequence	0.999931	0.999816	0.444075	0.562075	0.494357	0.780972	0.000013	0.808604
SCF:0005875	P62663	Q72I09	Q72I14	CF-C-provisional	gt24	remote_sequence	0.999931	0.999934	0.444075	0.792997	0.494357	0.428911	0.000013	0.633663
SCF:0005876	Q72I09	P62663	Q72I07	CF-C-provisional	gt24	medium	0.999931	0.999919	0.444075	0.420239	0.494357	0.660174	0.000013	0.000003
SCF:0005877	G0SI44	G0SD68	G0SB32	CF-C-provisional	gt24	remote_sequence	0.999951	0.999563	0.801765	0.629820	0.640024	0.476694	0.000126	0.597587
SCF:0005878	A0A6P3DZ89	A0A6P7DQB1	A0A8N7XJ91	CF-C-provisional	gt24	remote_sequence	0.999803	0.999919	0.743223	0.863633	0.004218	0.004198	0.767794	0.109690
SCF:0005879	Q72GS2	Q72I07	P62663	CF-C-provisional	gt24	medium	0.999911	0.999900	0.496814	0.582577	0.828742	0.915086	0.000541	0.003873
SCF:0005880	Q72I07	Q72GS2	P62442	CF-C-provisional	gt24	medium	0.999911	0.999934	0.496814	0.831717	0.828742	0.645216	0.000541	0.119220
SCF:0005881	Q72I07	Q72GS2	Q72I20	CF-C-provisional	gt24	remote_sequence	0.999911	0.999930	0.496814	0.633294	0.828742	0.638599	0.000541	0.679468
SCF:0005882	Q72I07	Q72GS2	Q72I11	CF-C-provisional	gt24	remote_sequence	0.999911	0.999924	0.496814	0.765167	0.828742	0.425741	0.000541	0.000002
SCF:0005883	Q9HUN2	Q9HXQ2	Q9I0A2	CF-C-provisional	gt24	medium	0.999912	0.999917	0.609674	0.847832	0.522017	0.051981	0.776833	0.761007
SCF:0005884	Q9HUN2	Q9HXQ2	Q9HWE6	CF-C-provisional	gt24	remote_sequence	0.999912	0.999882	0.609674	0.815968	0.522017	0.275348	0.776833	0.723454
SCF:0005885	P43588	P43593	Q08723	CF-C-provisional	gt24	remote_sequence	0.999741	0.999628	0.946650	0.951794	0.004186	0.004177	0.297133	0.613471
SCF:0005886	P43588	P43593	P33299	CF-C-provisional	gt24	remote_sequence	0.999741	0.999795	0.946650	0.892856	0.004186	0.004178	0.297133	0.032970
SCF:0005887	P43588	P43593	Q01939	CF-C-provisional	gt24	remote_sequence	0.999741	0.999906	0.946650	0.984415	0.004186	0.004178	0.297133	0.046801
SCF:0005888	P43593	P43588	P0CG47	CF-C-provisional	gt24	remote_sequence	0.999741	0.999808	0.946650	0.944413	0.004186	0.877161	0.297133	0.770225
SCF:0005889	A0A6J4B037	A0A6J4B7P8	A0A6J4B125	CF-C-provisional	gt24	medium	0.999866	0.999900	0.613454	0.898843	0.004494	0.005862	0.322691	0.317194
SCF:0005890	A0A6J4B037	A0A6J4B7P8	A0A6J4B0S3	CF-C-provisional	gt24	medium	0.999866	0.999900	0.613454	0.876000	0.004494	0.022063	0.322691	0.566055
SCF:0005891	A0A6J4B037	A0A6J4B7P8	A0A6J4B0A4	CF-C-provisional	gt24	medium	0.999866	0.999827	0.613454	0.816987	0.004494	0.011455	0.322691	0.570483
SCF:0005892	A0A6J4B7P8	A0A6J4B037	A0A6J4B125	CF-C-provisional	gt24	medium	0.999866	0.999907	0.613454	0.797724	0.004494	0.005952	0.322691	0.247247
SCF:0005893	A0A6J4B7P8	A0A6J4B037	A0A6J4B499	CF-C-provisional	gt24	medium	0.999866	0.999941	0.613454	0.979276	0.004494	0.005121	0.322691	0.493070
SCF:0005894	A0A6J4B7P8	A0A6J4B037	A0A6J4B2D5	CF-C-provisional	gt24	remote_sequence	0.999866	0.999916	0.613454	0.906284	0.004494	0.006495	0.322691	0.343468
SCF:0005895	O75643	Q9NX01	P83876	CF-C-provisional	gt24	medium	0.836806	0.997640	0.206359	0.781958				
SCF:0005896	Q9NX01	O75643	Q6P2Q9	CF-C-provisional	gt24	remote_sequence	0.836806	0.001830	0.206359	0.155857				
SCF:0005897	E1UWB4	E1UWD2	E1UWC9	CF-C-provisional	gt24	remote_sequence	0.999706	0.998657	0.436789	0.710182	0.004201	0.004181	0.498313	0.197607
SCF:0005898	O31418	P12875	P46899	CF-C-provisional	gt24	remote_sequence	0.991482	0.994073	0.528398	0.292006	0.030777	0.004178	0.344739	0.447324
SCF:0005899	P12875	O31418	P19946	CF-C-provisional	gt24	remote_sequence	0.991482	0.999889	0.528398	0.934548	0.030777	0.639592	0.344739	0.730036
SCF:0005900	P12875	O31418	O31742	CF-C-provisional	gt24	remote_sequence	0.991482	0.999931	0.528398	0.623919	0.030777	0.209625	0.344739	0.814288
SCF:0005901	P00416	Q9CQB4	Q9D855	CF-C-provisional	gt24	high	0.999946	0.999946	0.857313	0.846269	0.847272	0.853545	0.588527	0.596409
SCF:0005902	P35268	Q9NVU7	Q9BXJ9	CF-C-provisional	gt24	remote_sequence	0.012359	0.996239	0.245242	0.993097	0.124233	0.004343	0.671900	0.282039
SCF:0005903	P35268	Q9NVU7	Q9BZE4	CF-C-provisional	gt24	remote_sequence	0.012359	0.999876	0.245242	0.872094	0.124233	0.008409	0.671900	0.403748
SCF:0005904	Q99459	Q9UBB9	O60508	CF-C-provisional	gt24	remote_sequence	0.999904	0.999825	0.971402	0.928543	0.004487	0.004202	0.770202	0.743327
SCF:0005905	Q99459	Q9UBB9	O75533	CF-C-provisional	gt24	remote_sequence	0.999904	0.999768	0.971402	0.955137	0.004487	0.006177	0.770202	0.660683
SCF:0005906	Q9UBB9	Q99459	Q9Y5B6	CF-C-provisional	gt24	remote_sequence	0.999904	0.002992	0.971402	0.149636	0.004487	0.012785	0.770202	0.693282
SCF:0005907	P61937	Q50756	P60232	CF-C-provisional	gt24	remote_sequence	0.219829	0.998696	0.575643	0.802145	0.004183	0.004177	0.079449	0.091036
SCF:0005908	P61937	Q50756	D9PU54	CF-C-provisional	gt24	remote_sequence	0.219829	0.022044	0.575643	0.365848	0.004183	0.004179	0.079449	0.075713
SCF:0005909	Q50756	P61937	P60232	CF-C-provisional	gt24	remote_sequence	0.219829	0.999327	0.575643	0.984421	0.004183	0.004179	0.079449	0.631837
SCF:0005910	Q50756	P61937	D9PY03	CF-C-provisional	gt24	remote_sequence	0.219829	0.966312	0.575643	0.819346	0.004183	0.004205	0.079449	0.237625
SCF:0005911	E1UWE5	E1UWE3	E1UWB0	CF-C-provisional	gt24	remote_sequence	0.005665	0.995280	0.106588	0.366402	0.004178	0.004179	0.166207	0.161921
SCF:0005912	P18077	Q15050	Q8NC51	CF-C-provisional	gt24	medium	0.999873	0.999934	0.743100	0.451327	0.301189	0.004913	0.615173	0.421712
SCF:0005913	P18077	Q15050	Q99848	CF-C-provisional	gt24	remote_sequence	0.999873	0.999930	0.743100	0.732748	0.301189	0.016665	0.615173	0.604830
SCF:0005914	P18077	Q15050	P36578	CF-C-provisional	gt24	remote_sequence	0.999873	0.999940	0.743100	0.803642	0.301189	0.903261	0.615173	0.613801
SCF:0005915	P04908	Q08945	C4QYQ8	CF-C-provisional	gt24	remote_sequence	0.999715	0.994101	0.799100	0.777484	0.028916	0.004298	0.798279	0.278498
SCF:0005916	Q08945	P04908	Q93077	CF-C-provisional	gt24	high	0.999715	0.999930	0.799100	0.980361	0.028916	0.035307	0.798279	0.791414
SCF:0005917	Q08945	P04908	P68431	CF-C-provisional	gt24	medium	0.999715	0.999934	0.799100	0.980373	0.028916	0.004184	0.798279	0.844407
SCF:0005918	A0A3B6HUM3	A0A3B6QGW3	A0A1D5UQZ5	CF-C-provisional	gt24	medium	0.999884	0.999943	0.822068	0.816505	0.746446	0.915520	0.689272	0.551758
SCF:0005919	A0A3B6QGW3	A0A3B6HUM3	A0A3B6DGT8	CF-C-provisional	gt24	remote_sequence	0.999884	0.999890	0.822068	0.791526	0.746446	0.743842	0.689272	0.805153
SCF:0005920	P0AA12	P0A7K8	C3SSG2	CF-C-provisional	gt24	remote_sequence	0.999948	0.999926	0.716690	0.837488	0.237424	0.585157	0.621909	0.687949
SCF:0005921	P79015	Q9Y7Z1	Q10232	CF-C-provisional	gt24	medium	0.996237	0.999828	0.556082	0.480873	0.837443	0.709356	0.036279	0.800905
SCF:0005922	P79015	Q9Y7Z1	P57728	CF-C-provisional	gt24	remote_sequence	0.996237	0.999391	0.556082	0.590861	0.837443	0.840926	0.036279	0.000054
SCF:0005923	Q9Y7Z1	P79015	P78946	CF-C-provisional	gt24	medium	0.996237	0.990209	0.556082	0.530344	0.837443	0.622238	0.036279	0.170944
SCF:0005924	Q9VXZ0	Q9MDK5	P18932	CF-C-provisional	gt24	remote_sequence	0.999845	0.999830	0.876601	0.931056	0.004433	0.018215	0.604270	0.521877
SCF:0005925	Q9VXZ0	Q9MDK5	C7DZL4	CF-C-provisional	gt24	remote_sequence	0.999845	0.999760	0.876601	0.961778	0.004433	0.012201	0.604270	0.512827
SCF:0005926	G0SB32	G0SFC3	G0RXW1	CF-C-provisional	gt24	remote_sequence	0.999243	0.999216	0.518542	0.686931	0.004206	0.006151	0.665839	0.527808
SCF:0005927	A1B486	A1B3D7	A1B480	CF-C-provisional	gt24	remote_sequence	0.999681	0.999595	0.693801	0.949069	0.417293	0.041490	0.637332	0.684470
SCF:0005928	P0DOY8	Q8VVE3	Q5SLP7	CF-C-provisional	gt24	medium	0.999764	0.999830	0.568788	0.582627	0.893749	0.843139	0.780748	0.540359
SCF:0005929	P0DOY8	Q8VVE3	Q5SLP6	CF-C-provisional	gt24	medium	0.999764	0.999816	0.568788	0.285662	0.893749	0.791160	0.780748	0.577622
SCF:0005930	P0DOY8	Q8VVE3	Q5SLP8	CF-C-provisional	gt24	remote_sequence	0.999764	0.999871	0.568788	0.729179	0.893749	0.789391	0.780748	0.660358
SCF:0005931	P0A7Z4	P0ADZ0	P0A7R5	CF-C-provisional	gt24	remote_sequence	0.015120	0.751129	0.110550	0.871676	0.010178	0.022788	0.691653	0.555769
SCF:0005932	P0A7Z4	P0ADZ0	P07879	CF-C-provisional	gt24	remote_sequence	0.015120	0.000238	0.110550	0.181844	0.010178	0.004182	0.691653	0.141599
SCF:0005933	P0A7Z4	P0ADZ0	P0A800	CF-C-provisional	gt24	remote_sequence	0.015120	0.005892	0.110550	0.622484	0.010178	0.004178	0.691653	0.678108
SCF:0005934	P0ADZ0	P0A7Z4	P0A910	CF-C-provisional	gt24	remote_sequence	0.015120	0.896339	0.110550	0.133390	0.010178	0.015389	0.691653	0.065872
SCF:0005935	Q5SHP9	Q5SHP0	Q5SHP6	CF-C-provisional	gt24	remote_sequence	0.999927	0.999856	0.341114	0.449086	0.557443	0.014462	0.555157	0.000037
SCF:0005936	P33298	P43593	Q08723	CF-C-provisional	gt24	remote_sequence	0.999808	0.999914	0.961014	0.957905	0.004179	0.004176	0.259901	0.696954
SCF:0005937	P33298	P43593	P33299	CF-C-provisional	gt24	remote_sequence	0.999808	0.999791	0.961014	0.747715	0.004179	0.718727	0.259901	0.073701
SCF:0005938	P33298	P43593	Q01939	CF-C-provisional	gt24	remote_sequence	0.999808	0.999910	0.961014	0.898803	0.004179	0.897569	0.259901	0.148059
SCF:0005939	P43593	P33298	P40327	CF-C-provisional	gt24	medium	0.999808	0.950103	0.961014	0.311325	0.004179	0.004206	0.259901	0.206854
SCF:0005940	P43593	P33298	P33299	CF-C-provisional	gt24	medium	0.999808	0.971981	0.961014	0.748269	0.004179	0.004188	0.259901	0.116156
SCF:0005941	A0A1S4DF55	A0A1S3XE16	A0A1S4C068	CF-C-provisional	gt24	remote_sequence	0.999838	0.999942	0.520491	0.577876	0.115635	0.795104	0.849309	0.791594
SCF:0005942	F1RKE4	A0A8D1KNW4	A0A4X1VEK9	CF-C-provisional	gt24	high	0.999911	0.999933	0.393191	0.641211	0.718769	0.718769	0.699335	0.699335
SCF:0005943	F1RKE4	A0A8D1KNW4	I3LCB2	CF-C-provisional	gt24	remote_sequence	0.999911	0.999935	0.393191	0.531271	0.718769	0.780524	0.699335	0.796462
SCF:0005944	F1RKE4	A0A8D1KNW4	A0A4X1VM56	CF-C-provisional	gt24	remote_sequence	0.999911	0.999942	0.393191	0.929483	0.718769	0.735938	0.699335	0.817187
SCF:0005945	A8B8Z2	A8BBP3	A8BKC6	CF-C-provisional	gt24	remote_sequence	0.999735	0.999933	0.301320	0.377514	0.876305	0.838678	0.798520	0.825434
SCF:0005946	A8BBP3	A8B8Z2	A8BKS8	CF-C-provisional	gt24	medium	0.999735	0.999825	0.301320	0.780034	0.876305	0.859661	0.798520	0.310211
SCF:0005947	P82278	P82249	P82162	CF-C-provisional	gt24	remote_sequence	0.963263	0.999928	0.661831	0.778029	0.599900	0.862864	0.683923	0.617308
SCF:0005948	A0A1D5SLI4	A0A3B6LVN2	A0A3B6KRQ3	CF-C-provisional	gt24	high	0.999947	0.999947	0.794016	0.763410	0.914089	0.923698	0.777889	0.803972
SCF:0005949	A0A1D5SLI4	A0A3B6LVN2	W5C8N6	CF-C-provisional	gt24	remote_sequence	0.999947	0.999943	0.794016	0.822598	0.914089	0.900149	0.777889	0.734219
SCF:0005950	A0A1S3Z2D7	A0A1S4DN49	A0A1S4DF55	CF-C-provisional	gt24	remote_sequence	0.999935	0.999931	0.797582	0.835928	0.876898	0.816548	0.571021	0.738959
SCF:0005951	A2RP61	A2RNN6	A2RNP9	CF-C-provisional	gt24	remote_sequence	0.999932	0.999938	0.518703	0.337686	0.742243	0.645401	0.782452	0.403938
SCF:0005952	Q99613	P08708	P62244	CF-C-provisional	gt24	remote_sequence	0.999903	0.999909	0.916346	0.894549	0.312467	0.555378	0.750061	0.758031
SCF:0005953	P60489	Q5SHQ4	P60491	CF-C-provisional	gt24	remote_sequence	0.999846	0.999916	0.560027	0.632495	0.843187	0.677693	0.856943	0.000008
SCF:0005954	P60489	Q5SHQ4	Q8RR57	CF-C-provisional	gt24	remote_sequence	0.999846	0.999902	0.560027	0.758540	0.843187	0.672400	0.856943	0.787472
SCF:0005955	P60489	Q5SHQ4	P60492	CF-C-provisional	gt24	remote_sequence	0.999846	0.999878	0.560027	0.569821	0.843187	0.451669	0.856943	0.000005
SCF:0005956	Q5SHQ4	P60489	Q5SLP6	CF-C-provisional	gt24	remote_sequence	0.999846	0.999924	0.560027	0.360105	0.843187	0.225035	0.856943	0.835034
SCF:0005957	Q5SHQ4	P60489	Q9Z9H5	CF-C-provisional	gt24	remote_sequence	0.999846	0.999887	0.560027	0.598853	0.843187	0.130414	0.856943	0.796904
SCF:0005958	Q5SHQ4	P60489	Q5SHQ7	CF-C-provisional	gt24	remote_sequence	0.999846	0.999781	0.560027	0.597821	0.843187	0.411402	0.856943	0.799527
SCF:0005959	Q02375	P03910	P03887	CF-C-provisional	gt24	remote_sequence	0.999898	0.999881	0.968798	0.847150	0.942691	0.926124	0.739768	0.740287
SCF:0005960	A0A2K1JDE1	A0A2K1JKF2	A9RT62	CF-C-provisional	gt24	remote_sequence	0.826568	0.997791	0.394553	0.660439	0.846407	0.004199	0.209078	0.576213
SCF:0005961	P05767	O42699	O42991	CF-C-provisional	gt24	remote_sequence	0.999944	0.999916	0.904373	0.741650	0.883945	0.891790	0.759336	0.118497
SCF:0005962	Q9HWE8	Q9HWD1	Q9HVY3	CF-C-provisional	gt24	remote_sequence	0.999937	0.999927	0.423679	0.899721	0.484318	0.680327	0.586423	0.515904
SCF:0005963	P25519	P0A7W7	P02413	CF-C-provisional	gt24	remote_sequence	0.994779	0.999312	0.436520	0.771770	0.766933	0.274290	0.797333	0.842879
SCF:0005964	P25519	P0A7W7	P62399	CF-C-provisional	gt24	remote_sequence	0.994779	0.999151	0.436520	0.755538	0.766933	0.880635	0.797333	0.795172
SCF:0005965	Q8N1G4	Q8N9N8	P62280	CF-C-provisional	gt24	remote_sequence	0.999607	0.999839	0.534407	0.530455	0.004181	0.004178	0.036837	0.030394
SCF:0005966	Q8N9N8	Q8N1G4	Q9BRS2	CF-C-provisional	gt24	remote_sequence	0.999607	0.995216	0.534407	0.261060	0.004181	0.163681	0.036837	0.658406
SCF:0005967	P52657	Q9H944	Q16594	CF-C-provisional	gt24	remote_sequence	0.999910	0.999943	0.875538	0.953570	0.004183	0.664764	0.734032	0.635240
SCF:0005968	Q02608	P12686	P53292	CF-C-provisional	gt24	remote_sequence	0.999917	0.992432	0.826206	0.493490	0.006798	0.986452	0.316228	0.664154
SCF:0005969	P69560	P12301	P12302	CF-C-provisional	gt24	remote_sequence	0.000445	0.010935	0.162644	0.133978	0.004557	0.006181	0.032146	0.066606
SCF:0005970	O14339	P05734	O74175	CF-C-provisional	gt24	remote_sequence	0.999933	0.999852	0.707221	0.716801	0.760247	0.895926	0.847887	0.787688
SCF:0005971	O14339	P05734	O74978	CF-C-provisional	gt24	remote_sequence	0.999933	0.999660	0.707221	0.651253	0.760247	0.494679	0.847887	0.422483
SCF:0005972	P05734	O14339	O74175	CF-C-provisional	gt24	medium	0.999933	0.999936	0.707221	0.880230	0.760247	0.439010	0.847887	0.790811
SCF:0005973	P05734	O14339	Q10353	CF-C-provisional	gt24	remote_sequence	0.999933	0.999943	0.707221	0.869821	0.760247	0.562998	0.847887	0.775002
SCF:0005974	P05734	O14339	Q9UUC1	CF-C-provisional	gt24	remote_sequence	0.999933	0.999948	0.707221	0.818866	0.760247	0.937149	0.847887	0.863685
SCF:0005975	G0SGM0	G0RZ99	G0RYF6	CF-C-provisional	gt24	medium	0.999861	0.999782	0.403027	0.328381	0.891552	0.811793	0.799826	0.790372
SCF:0005976	G0SGM0	G0RZ99	G0SBN9	CF-C-provisional	gt24	remote_sequence	0.999861	0.998827	0.403027	0.218321	0.891552	0.804086	0.799826	0.754424
SCF:0005977	G0SGM0	G0RZ99	G0S2U4	CF-C-provisional	gt24	remote_sequence	0.999861	0.999614	0.403027	0.468870	0.891552	0.006311	0.799826	0.756033
SCF:0005978	P56537	Q9UKD2	P18124	CF-C-provisional	gt24	medium	0.998545	0.994949	0.749211	0.691910	0.006229	0.253857	0.718452	0.797229
SCF:0005979	P06103	P38701	Q6CW21	CF-C-provisional	gt24	remote_sequence	0.999840	0.999854	0.600375	0.731467	0.004186	0.004179	0.624006	0.695518
SCF:0005980	P11019	P61420	P21282	CF-C-provisional	gt24	remote_sequence	0.999926	0.999833	0.976920	0.877442	0.004184	0.022543	0.674408	0.610373
SCF:0005981	P11019	P61420	O46563	CF-C-provisional	gt24	remote_sequence	0.999926	0.999886	0.976920	0.928585	0.004184	0.512262	0.674408	0.680386
SCF:0005982	Q6C674	B5FVD3	A0A1H6Q311	CF-C-provisional	gt24	remote_sequence	0.999835	0.999807	0.709372	0.703079	0.004203	0.004217	0.604245	0.727731
SCF:0005983	A0QSD6	A0QSD7	A0QSD4	CF-C-provisional	gt24	medium	0.999892	0.999796	0.670437	0.617841	0.852954	0.846613	0.699002	0.757110
SCF:0005984	A0QSD6	A0QSD7	A0QSG1	CF-C-provisional	gt24	remote_sequence	0.999892	0.999838	0.670437	0.662341	0.852954	0.737009	0.699002	0.842939
SCF:0005985	A0QSD7	A0QSD6	A0QSG6	CF-C-provisional	gt24	remote_sequence	0.999892	0.999925	0.670437	0.386174	0.852954	0.831470	0.699002	0.756694
SCF:0005986	A0QSD7	A0QSD6	A0QSG4	CF-C-provisional	gt24	remote_sequence	0.999892	0.999920	0.670437	0.820574	0.852954	0.533333	0.699002	0.594368
SCF:0005987	A0QSD7	A0QSD6	A0R550	CF-C-provisional	gt24	remote_sequence	0.999892	0.999931	0.670437	0.783697	0.852954	0.836454	0.699002	0.834505
SCF:0005988	A0A6J4B150	A0A6J4B3M5	A0A6J4B0A4	CF-C-provisional	gt24	medium	0.999915	0.999905	0.910852	0.921700	0.004485	0.005779	0.568496	0.549847
SCF:0005989	A0A6J4B150	A0A6J4B3M5	A0A6J4B0S3	CF-C-provisional	gt24	medium	0.999915	0.999926	0.910852	0.933581	0.004485	0.041633	0.568496	0.518787
SCF:0005990	A0A6J4B3M5	A0A6J4B150	A0A6J4B0A4	CF-C-provisional	gt24	medium	0.999915	0.999923	0.910852	0.916901	0.004485	0.006457	0.568496	0.644980
SCF:0005991	A0A6J4B3M5	A0A6J4B150	A0A6J4B125	CF-C-provisional	gt24	medium	0.999915	0.999908	0.910852	0.822348	0.004485	0.004448	0.568496	0.307813
SCF:0005992	A0A6J4B3M5	A0A6J4B150	A0A6J4B112	CF-C-provisional	gt24	medium	0.999915	0.999918	0.910852	0.878539	0.004485	0.004430	0.568496	0.582825
SCF:0005993	A0A1C8XRM8	A0A9J4RF17	A1XKU7	CF-C-provisional	gt24	high	0.982428	0.067855	0.480492	0.493706	0.004267	0.004402	0.427283	0.340252
SCF:0005994	A0A1C8XRM8	A0A9J4RF17	A0A9J4RF13	CF-C-provisional	gt24	remote_sequence	0.982428	0.789006	0.480492	0.738113	0.004267	0.076570	0.427283	0.038306
SCF:0005995	P07012	P0AG63	P0A7Q1	CF-C-provisional	gt24	remote_sequence	0.998334	0.999389	0.335215	0.733428	0.953077	0.958112	0.800032	0.791006
SCF:0005996	P0AG63	P07012	P0A7I0	CF-C-provisional	gt24	medium	0.998334	0.002806	0.335215	0.051508	0.953077	0.878814	0.800032	0.792141
SCF:0005997	P0AG63	P07012	P0A850	CF-C-provisional	gt24	remote_sequence	0.998334	0.999111	0.335215	0.031394	0.953077	0.004416	0.800032	0.074465
SCF:0005998	G0SEW3	G0S0D6	G0S0Z3	CF-C-provisional	gt24	remote_sequence	0.999792	0.999837	0.730161	0.668820	0.092763	0.672748	0.764999	0.756083
SCF:0005999	G0SEW3	G0S0D6	G0SCE2	CF-C-provisional	gt24	remote_sequence	0.999792	0.999828	0.730161	0.517562	0.092763	0.307561	0.764999	0.743798
SCF:0006000	Q5JGR4	Q5JJE2	Q5JJF3	CF-C-provisional	gt24	remote_sequence	0.999880	0.999906	0.614416	0.828236	0.705945	0.689845	0.000056	0.612292
SCF:0006001	Q5JJE2	Q5JGR4	Q5JFZ5	CF-C-provisional	gt24	remote_sequence	0.999880	0.999922	0.614416	0.865404	0.705945	0.903319	0.000056	0.805112
SCF:0006002	P12629	P22798	P82191	CF-C-provisional	gt24	remote_sequence	0.999930	0.999907	0.859042	0.779364	0.898226	0.883045	0.674141	0.683384
SCF:0006003	P12629	P22798	P82403	CF-C-provisional	gt24	remote_sequence	0.999930	0.999824	0.859042	0.726854	0.898226	0.004211	0.674141	0.678283
SCF:0006004	P12629	P22798	P82413	CF-C-provisional	gt24	remote_sequence	0.999930	0.999895	0.859042	0.804697	0.898226	0.880890	0.674141	0.673002
